geoid,name,longitude,latitude,pop_with_access
3224900,"Fernley, NV",-119.1894334,39.56476970000001,17997
3225000,"Fish Springs, NV",-119.6510855,38.9535776,339
3225490,"Fort McDermitt, NV",-117.6394538,41.9655092,210
3225900,"Gabbs, NV",-117.932144,38.8627771,40
3226300,"Gardnerville, NV",-119.736879,38.9390001,5292
3226500,"Gardnerville Ranchos, NV",-119.74915039999999,38.8957192,10789
3227100,"Genoa, NV",-119.8309295,39.0256229,990
3227900,"Glenbrook, NV",-119.9272889,39.1001232,232
3228860,"Golden Valley, NV",-119.82312309999999,39.617750799999996,1593
3228900,"Goldfield, NV",-117.2378544,37.7121705,78
3229500,"Goodsprings, NV",-115.43533959999999,35.8318843,23
3230220,"Grass Valley, NV",-117.7602608,40.797080799999996,999
3231300,"Hawthorne, NV",-118.6260307,38.525267,3105
3231900,"Henderson, NV",-115.03575079999999,36.010155,288089
3232900,"Hiko, NV",-115.18905320000002,37.6452347,115
3235100,"Incline Village, NV",-119.94625009999999,39.2657477,8779
3235275,"Indian Hills, NV",-119.79750800000001,39.091555,4805
3235300,"Indian Springs, NV",-115.72031270000001,36.5718442,1502
3236500,"Jackpot, NV",-114.6645977,41.9794553,50
3237190,"Johnson Lane, NV",-119.7202449,39.064241100000004,5390
3238000,"Kingsbury, NV",-119.883674,38.9909264,1153
3238100,"Kingston, NV",-117.06793689999999,39.2101307,2
3239100,"Lakeridge, NV",-119.94279240000002,39.0381828,407
3239300,"Lamoille, NV",-115.47894939999999,40.723853000000005,113
3240000,"Las Vegas, NV",-115.2640367,36.2334989,646945
3241000,"Laughlin, NV",-114.61656359999999,35.1403903,5510
3241800,"Lemmon Valley, NV",-119.83319540000001,39.6874444,4135
3242350,"Logan Creek, NV",-119.9244898,39.06507020000001,30
3243000,"Lovelock, NV",-118.47744170000001,40.1787375,10
3244000,"McDermitt, NV",-117.72079550000001,41.9903279,112
3246000,"Mesquite, NV",-114.12565159999998,36.8111196,11595
3247000,"Minden, NV",-119.7666206,38.9645761,3063
3247840,"Moapa Town, NV",-114.6356467,36.6925351,1752
3247880,"Moapa Valley, NV",-114.4492936,36.604001700000005,7891
3248000,"Mogul, NV",-119.9230368,39.5161721,1463
3248400,"Montello, NV",-114.19706509999999,41.267012799999996,5
3249310,"Mount Charleston, NV",-115.61385870000001,36.2625238,161
3249425,"Mount Wilson, NV",-114.4503295,38.2349933,33
3250400,"Nellis AFB, NV",-115.05709979999999,36.2465846,2516
3250600,"Nelson, NV",-114.83135039999999,35.7179333,5
3251800,"North Las Vegas, NV",-115.0875058,36.2819605,241981
3253000,"Orovada, NV",-117.82359550000001,41.5492163,40
3253200,"Osino, NV",-115.66077379999999,40.9408774,741
3253600,"Owyhee, NV",-116.21217050000001,41.9279622,1
3253800,"Pahrump, NV",-115.99674420000001,36.224045399999994,10358
3254200,"Panaca, NV",-114.4005392,37.7881157,955
3254600,"Paradise, NV",-115.13551869999999,36.0871482,199287
3255400,"Paradise Valley, NV",-117.5469761,41.4843835,29
3257400,"Pioche, NV",-114.4434531,37.9519719,794
3258820,"Rachel, NV",-115.76812849999999,37.6414362,61
3260600,"Reno, NV",-119.84990690000001,39.549096999999996,242833
3262170,"Round Hill Village, NV",-119.91496370000002,38.9981851,719
3263450,"Ruhenstroth, NV",-119.68329059999999,38.8912958,919
3263800,"Ruth, NV",-114.99004509999999,39.2792881,73
3264600,"Sandy Valley, NV",-115.6305386,35.842134,3140
3265400,"Schurz, NV",-118.8334121,38.979413799999996,2
3265600,"Searchlight, NV",-114.92042590000001,35.4554309,723
3266800,"Silver City, NV",-119.6356973,39.2638894,71
3267200,"Silver Springs, NV",-119.2146395,39.3834543,3803
3267600,"Skyland, NV",-119.9191961,39.0272528,393
3268050,"Smith Valley, NV",-119.36865870000001,38.786902399999995,1599
3268350,"Spanish Springs, NV",-119.6688166,39.6550126,13658
3268400,"Sparks, NV",-119.71515349999999,39.5743408,97542
3268550,"Spring Creek, NV",-115.5980288,40.744057299999994,6998
3268585,"Spring Valley, NV",-115.2636094,36.0951781,194904
3268800,"Stagecoach, NV",-119.38317830000001,39.3655943,1709
3269200,"Stateline, NV",-119.9424551,38.9659307,848
3270900,"Summerlin South, NV",-115.3324465,36.1242487,29195
3271400,"Sunrise Manor, NV",-115.048722,36.1783376,200471
3271600,"Sun Valley, NV",-119.77703290000001,39.610349799999995,20453
3273600,"Tonopah, NV",-117.22458610000001,38.0821601,1463
3274200,"Topaz Lake, NV",-119.54159650000001,38.698694,70
3274400,"Topaz Ranch Estates, NV",-119.5007936,38.7356519,1129
3277200,"Ursine, NV",-114.22887,37.97728729999999,73
3279400,"Verdi, NV",-119.98389479999999,39.5214365,1497
3280000,"Virginia City, NV",-119.64827040000002,39.3074689,617
3281000,"Wadsworth, NV",-119.2890324,39.632166399999996,905
3282250,"Washoe Valley, NV",-119.7767511,39.292274400000004,2961
3283000,"Wells, NV",-114.9535375,41.1131552,967
3283730,"West Wendover, NV",-114.07863259999999,40.7402534,4137
3283800,"Whitney, NV",-115.0379038,36.100819200000004,43639
3284600,"Winchester, NV",-115.13709170000001,36.13647589999999,35074
3284800,"Winnemucca, NV",-117.72464120000001,40.9645616,6790
3285400,"Yerington, NV",-119.11003079999999,38.9554323,2455
3286200,"Zephyr Cove, NV",-119.92359750000001,39.013332,591
3300980,"Alton, NH",-71.222338,43.4563976,517
3301220,"Amherst, NH",-71.6238213,42.8635763,587
3301620,"Antrim, NH",-71.951029,43.0440183,1480
3301940,"Ashland, NH",-71.6347706,43.695908700000004,1258
3303620,"Bartlett, NH",-71.2825765,44.0737721,377
3304660,"Belmont, NH",-71.4788542,43.4399657,1280
3304820,"Bennington, NH",-71.9207021,43.0035176,395
3305140,"Berlin, NH",-71.2771227,44.4843279,7948
3305380,"Bethlehem, NH",-71.6890235,44.2787359,979
3306020,"Blodgett Landing, NH",-72.03924090000001,43.375637899999994,109
3306900,"Bradford, NH",-71.9618161,43.2717127,372
3307620,"Bristol, NH",-71.7341729,43.6033677,1232
3308900,"Canaan, NH",-72.0159556,43.650306,528
3310820,"Center Ossipee, NH",-71.1508143,43.7542119,584
3310900,"Center Sandwich, NH",-71.44144150000001,43.8119508,125
3311300,"Charlestown, NH",-72.422511,43.2355485,1164
3312900,"Claremont, NH",-72.3344957,43.38647,8937
3313700,"Colebrook, NH",-71.4944331,44.894948799999995,1226
3314200,"Concord, NH",-71.56125229999999,43.2324926,38562
3314340,"Contoocook, NH",-71.71313149999999,43.2306688,1483
3314580,"Conway, NH",-71.1203572,43.9866508,1915
3317860,"Derry, NH",-71.28204709999999,42.8876135,21820
3318820,"Dover, NH",-70.8836226,43.1863602,30230
3319620,"Durham, NH",-70.92500240000001,43.1427521,9533
3321780,"East Merrimack, NH",-71.4810562,42.871978600000006,4882
3324260,"Enfield, NH",-72.1468723,43.6438005,1646
3324580,"Epping, NH",-71.09841440000001,43.0348958,1812
3325300,"Exeter, NH",-70.9454585,42.976981200000004,9601
3325940,"Farmington, NH",-71.0723839,43.399423999999996,2866
3327060,"Francestown, NH",-71.8140719,42.9894131,234
3327380,"Franklin, NH",-71.669893,43.4539146,6061
3329780,"Goffstown, NH",-71.5982161,43.022734,2872
3330180,"Gorham, NH",-71.19848979999999,44.393422799999996,1756
3331860,"Greenville, NH",-71.8009103,42.7729363,1167
3332260,"Groveton, NH",-71.5174943,44.611437200000005,1031
3332980,"Hampton, NH",-70.8253536,42.9439023,10107
3333140,"Hampton Beach, NH",-70.811752,42.9139652,2438
3333620,"Hancock, NH",-71.9800551,42.974554600000005,218
3333780,"Hanover, NH",-72.2731437,43.7115903,7014
3335460,"Henniker, NH",-71.8188176,43.1815161,1778
3336020,"Hillsborough, NH",-71.8967968,43.115571700000004,2205
3336580,"Hinsdale, NH",-72.4878877,42.792146100000004,1542
3337220,"Hooksett, NH",-71.45709559999999,43.0935467,3272
3337860,"Hudson, NH",-71.4320103,42.763811100000005,7650
3338420,"Jaffrey, NH",-72.02344129999999,42.811352,2554
3339300,"Keene, NH",-72.3068747,42.9538419,19905
3340120,"Klondike Corner, NH",-71.6364502,42.9596148,317
3340180,"Laconia, NH",-71.4822628,43.5765351,13455
3340340,"Lancaster, NH",-71.5742241,44.4886227,1969
3341300,"Lebanon, NH",-72.25383659999999,43.6354277,10107
3341780,"Lincoln, NH",-71.6708625,44.0607245,1001
3341940,"Lisbon, NH",-71.909631,44.2117527,990
3342500,"Littleton, NH",-71.7686683,44.330805,3483
3343140,"Londonderry, NH",-71.3624246,42.8533976,11457
3343300,"Loudon, NH",-71.4650816,43.2818304,572
3345140,"Manchester, NH",-71.4441315,42.9849406,110362
3345380,"Marlborough, NH",-72.2116714,42.9049719,803
3346980,"Melvin Village, NH",-71.30786259999999,43.6909226,314
3347060,"Meredith, NH",-71.49648959999999,43.652686700000004,2243
3347940,"Milford, NH",-71.678708,42.8316445,9084
3348580,"Milton, NH",-70.99236590000001,43.4029761,576
3348740,"Milton Mills, NH",-70.9667632,43.506547999999995,314
3349600,"Mountain Lakes, NH",-71.95776059999999,44.1247057,511
3350260,"Nashua, NH",-71.4905435,42.7490744,86412
3350660,"New Boston, NH",-71.69389749999999,42.9778033,211
3351300,"Newfields, NH",-70.939042,43.0354772,265
3351460,"New Hampton, NH",-71.6527543,43.6106294,321
3352020,"New London, NH",-71.9861415,43.4157391,1448
3352260,"Newmarket, NH",-70.94071070000001,43.0756848,5590
3352500,"Newport, NH",-72.1766313,43.364896200000004,2953
3353860,"North Conway, NH",-71.1172323,44.0357185,2453
3354740,"North Haverhill, NH",-72.0223309,44.0944926,928
3356420,"North Walpole, NH",-72.44655920000001,43.1469346,760
3357220,"North Woodstock, NH",-71.6954374,44.0395779,756
3360500,"Peterborough, NH",-71.9611089,42.877242700000004,2605
3361220,"Pinardville, NH",-71.51348229999999,43.0012658,4797
3361860,"Pittsfield, NH",-71.3314583,43.300114799999996,1598
3362260,"Plainfield, NH",-72.35363829999999,43.5345025,206
3362580,"Plymouth, NH",-71.7026252,43.7387755,3988
3362900,"Portsmouth, NH",-70.7803494,43.0605935,21332
3363940,"Raymond, NH",-71.175454,43.0355774,2665
3365140,"Rochester, NH",-70.9770055,43.298492700000004,11953
3367460,"Sanbornville, NH",-71.029776,43.552498299999996,1071
3368340,"Seabrook Beach, NH",-70.8245109,42.880936600000005,1077
3369940,"Somersworth, NH",-70.88794370000001,43.2534762,11892
3371220,"South Hooksett, NH",-71.4268442,43.02776779999999,5497
3374780,"Suissevale, NH",-71.36352159999998,43.7225365,268
3375140,"Suncook, NH",-71.4509125,43.1355732,5282
3377100,"Tilton Northfield, NH",-71.59263490000001,43.444526399999994,2955
3377300,"Troy, NH",-72.1828744,42.8258432,1143
3377780,"Union, NH",-71.0230681,43.491164500000004,204
3378340,"Walpole, NH",-72.42480379999999,43.0783436,501
3378500,"Warner, NH",-71.82405909999999,43.2842609,463
3383620,"West Stewartstown, NH",-71.53018420000001,44.9906157,306
3383700,"West Swanzey, NH",-72.3224061,42.8705973,1238
3384340,"Whitefield, NH",-71.60995340000001,44.3713078,1299
3385140,"Wilton, NH",-71.7359796,42.8469732,978
3385460,"Winchester, NH",-72.384704,42.779750799999995,1706
3386340,"Wolfeboro, NH",-71.2116333,43.5936315,2055
3387140,"Woodsville, NH",-72.0268303,44.141583700000005,1347
3400100,"Absecon, NJ",-74.49302490000001,39.42356289999999,7962
3400160,"Absecon Highlands, NJ",-74.47023100000001,39.4426927,1076
3400640,"Allamuchy, NJ",-74.81174320000001,40.9313607,95
3400700,"Allendale, NJ",-74.1338262,41.0326691,6683
3400730,"Allenhurst, NJ",-74.0024167,40.2359448,496
3400760,"Allentown, NJ",-74.5900558,40.1785784,1828
3400790,"Allenwood, NJ",-74.09805,40.135365500000006,925
3400850,"Alloway, NJ",-75.3453034,39.5615958,1394
3401030,"Alpha, NJ",-75.1570525,40.6594468,2378
3401090,"Alpine, NJ",-73.91689620000001,40.968782399999995,1993
3401184,"Ampere North, NJ",-74.1918307,40.7757401,5107
3401300,"Anderson, NJ",-74.9255691,40.761259700000004,345
3401330,"Andover, NJ",-74.7437011,40.985743299999996,602
3401480,"Annandale, NJ",-74.8881442,40.646817999999996,1646
3401825,"Arrowhead Lake, NJ",-75.31782829999999,39.4751196,111
3401900,"Asbury, NJ",-75.007826,40.698936100000005,273
3401960,"Asbury Park, NJ",-74.0102318,40.222883700000004,15909
3401990,"Ashland, NJ",-75.00826490000001,39.8762281,8289
3402020,"Atco, NJ",-74.861738,39.7699958,8862
3402080,"Atlantic City, NJ",-74.4510821,39.377297,38962
3402110,"Atlantic Highlands, NJ",-74.0198359,40.411771200000004,4405
3402170,"Auburn, NJ",-75.3562608,39.6880409,801
3402200,"Audubon, NJ",-75.07238249999999,39.8901277,8824
3402230,"Audubon Park, NJ",-75.088819,39.896837299999994,1023
3402320,"Avalon, NJ",-74.739003,39.086453000000006,1315
3402350,"Avenel, NJ",-74.27162609999999,40.5843335,13720
3402440,"Avon-by-the-Sea, NJ",-74.0151054,40.1914176,1909
3402880,"Barclay, NJ",-75.00082909999999,39.9012432,4428
3402920,"Bargaintown, NJ",-74.59082190000001,39.368122799999995,4031
3403040,"Barnegat, NJ",-74.2216543,39.7539034,2648
3403130,"Barnegat Light, NJ",-74.10495300000001,39.7535049,661
3403250,"Barrington, NJ",-75.0513618,39.8689349,6865
3403340,"Basking Ridge, NJ",-74.5576312,40.7065469,6327
3403520,"Bay Head, NJ",-74.0481623,40.0703149,1092
3403580,"Bayonne, NJ",-74.1102012,40.6624946,68148
3403940,"Beach Haven, NJ",-74.251791,39.5760308,1446
3404120,"Beach Haven West, NJ",-74.234941,39.6716105,4118
3404180,"Beachwood, NJ",-74.2021886,39.9284047,11525
3404252,"Beattystown, NJ",-74.8560035,40.820612700000005,2724
3404400,"Beckett, NJ",-75.35945509999999,39.7531419,4872
3404420,"Bedminster, NJ",-74.66050200000001,40.6742812,718
3404540,"Beesleys Point, NJ",-74.63486879999999,39.27718,705
3404600,"Belford, NJ",-74.0787435,40.4279058,1711
3404630,"Belle Mead, NJ",-74.65701709999999,40.4685836,4411
3404660,"Belleplain, NJ",-74.8748574,39.257839700000005,597
3404750,"Bellmawr, NJ",-75.0946695,39.866356,11483
3404930,"Belmar, NJ",-74.0244398,40.1796631,5740
3404990,"Belvidere, NJ",-75.07333659999999,40.8298024,2683
3405170,"Bergenfield, NJ",-73.99800079999999,40.9223342,27518
3405440,"Berlin, NJ",-74.93698549999999,39.7920594,7507
3405590,"Bernardsville, NJ",-74.5926019,40.7303838,6108
3405740,"Beverly, NJ",-74.9219042,40.0648106,2604
3406025,"Blackwells Mills, NJ",-74.5982896,40.4807092,8365
3406040,"Blackwood, NJ",-75.0637543,39.7992227,4540
3406130,"Blairstown, NJ",-74.954738,40.987333299999996,516
3406190,"Blawenburg, NJ",-74.6985655,40.4026458,286
3406340,"Bloomingdale, NJ",-74.33561329999999,41.0354714,6951
3406370,"Bloomsbury, NJ",-75.0762248,40.656885700000004,743
3406490,"Bogota, NJ",-74.02973709999999,40.8742931,8236
3406610,"Boonton, NJ",-74.4063688,40.9038179,8316
3406670,"Bordentown, NJ",-74.707679,40.1496935,3946
3406790,"Bound Brook, NJ",-74.5372499,40.5677486,10510
3406970,"Bradley Beach, NJ",-74.0120565,40.201604100000004,4297
3407000,"Bradley Gardens, NJ",-74.66344190000001,40.5720968,14136
3407120,"Brainards, NJ",-75.16993259999998,40.7717636,203
3407300,"Branchville, NJ",-74.7490416,41.1472381,800
3407360,"Brass Castle, NJ",-75.02640079999999,40.7631034,879
3407570,"Bridgeport, NJ",-75.3469458,39.8009078,448
3407600,"Bridgeton, NJ",-75.22859509999999,39.429192,22231
3407660,"Bridgeville, NJ",-75.03176690000001,40.84416829999999,135
3407728,"Bridgewater Center, NJ",-74.6460963,40.602743200000006,5950
3407750,"Brielle, NJ",-74.06367579999998,40.1054777,4593
3407810,"Brigantine, NJ",-74.37790240000001,39.4138574,9160
3408020,"Broadway, NJ",-75.0495301,40.735575399999995,155
3408110,"Brookdale, NJ",-74.1797925,40.8342964,9585
3408140,"Brookfield, NJ",-75.0718135,40.8150214,698
3408170,"Brooklawn, NJ",-75.1203958,39.8793503,1951
3408260,"Brookside, NJ",-74.5640415,40.7945704,1577
3408455,"Browns Mills, NJ",-74.5692114,39.973149299999996,11078
3408492,"Brownville, NJ",-74.2933392,40.3995855,2439
3408620,"Budd Lake, NJ",-74.73682840000001,40.873493599999996,8079
3408680,"Buena, NJ",-74.9452045,39.5291701,3968
3408890,"Burleigh, NJ",-74.8466512,39.0472329,496
3408920,"Burlington, NJ",-74.85248299999999,40.078824,9790
3409040,"Butler, NJ",-74.3470027,40.9977675,7332
3409100,"Buttzville, NJ",-75.00617009999999,40.828388200000006,249
3409170,"Byram Center, NJ",-74.7125603,40.9321636,2282
3409250,"Caldwell, NJ",-74.27702640000001,40.839234600000005,7857
3409280,"Califon, NJ",-74.83691540000001,40.71947120000001,1075
3410000,"Camden, NJ",-75.1066438,39.93678679999999,74086
3410270,"Cape May, NJ",-74.898372,38.9411469,3017
3410300,"Cape May Court House, NJ",-74.82254909999999,39.079176700000005,4210
3410330,"Cape May Point, NJ",-74.9653744,38.9369094,291
3410450,"Carlls Corner, NJ",-75.20363420000001,39.4659033,924
3410480,"Carlstadt, NJ",-74.06233470000001,40.8264308,6441
3410600,"Carneys Point, NJ",-75.4679956,39.7053283,5888
3410750,"Carteret, NJ",-74.2274575,40.5837895,23247
3411140,"Cedar Glen Lakes, NJ",-74.4002839,39.953736600000006,1303
3411155,"Cedar Glen West, NJ",-74.2858027,40.0380154,1266
3411290,"Cedar Knolls, NJ",-74.4551941,40.818911299999996,3378
3411410,"Cedarville, NJ",-75.2144773,39.33858060000001,776
3411770,"Centre Grove, NJ",-75.13648020000001,39.3609393,1164
3412100,"Chatham, NJ",-74.3844804,40.7406855,8137
3412385,"Cherry Hill Mall, NJ",-75.0123559,39.9382088,14020
3412550,"Chesilhurst, NJ",-74.8805311,39.729795200000005,1573
3412580,"Chester, NJ",-74.6900853,40.7906283,1674
3413360,"Clayton, NJ",-75.07439709999998,39.6640632,7960
3413395,"Clearbrook, NJ",-74.4651876,40.309838799999994,2865
3413420,"Clementon, NJ",-74.983763,39.8026811,4865
3413570,"Cliffside Park, NJ",-73.9879322,40.822050299999994,22361
3413630,"Cliffwood Beach, NJ",-74.2178406,40.443209499999995,3200
3413690,"Clifton, NJ",-74.1603932,40.8621369,84886
3413720,"Clinton, NJ",-74.9152048,40.6367943,2626
3413810,"Closter, NJ",-73.9603147,40.9728898,8960
3413990,"Clyde, NJ",-74.513189,40.4873412,229
3414230,"Collings Lakes, NJ",-74.8884175,39.5952022,1706
3414260,"Collingswood, NJ",-75.07839150000001,39.9152748,13144
3414350,"Cologne, NJ",-74.6084036,39.4932466,1377
3414380,"Colonia, NJ",-74.31141459999999,40.589329,18678
3414590,"Columbia, NJ",-75.0940623,40.925868200000004,229
3414758,"Concordia, NJ",-74.4473615,40.3145915,2463
3414815,"Connecticut Farms, NJ",-74.2715488,40.6930154,688
3414980,"Cookstown, NJ",-74.54765359999999,40.04373820000001,595
3415160,"Corbin City, NJ",-74.7055782,39.3016745,494
3415250,"Country Lake Estates, NJ",-74.5379286,39.948988299999996,3957
3415520,"Cranbury, NJ",-74.5202332,40.3134499,2304
3415610,"Crandon Lakes, NJ",-74.84051219999999,41.122727399999995,1178
3415638,"Cranford, NJ",-74.3086316,40.6543745,1681
3415730,"Cream Ridge, NJ",-74.53725390000001,40.132217,647
3415820,"Cresskill, NJ",-73.958313,40.9400183,8832
3415910,"Crestwood Village, NJ",-74.352073,39.9550961,8055
3416060,"Crosswicks, NJ",-74.6365238,40.139855499999996,433
3416278,"Cumberland-Hesstown, NJ",-74.91448100000001,39.3622372,262
3416630,"Dayton, NJ",-74.5077891,40.377854,7336
3416660,"Deal, NJ",-73.99745759999999,40.249701200000004,735
3416720,"Deans, NJ",-74.5153114,40.403154,1610
3416960,"Deerfield Street, NJ",-75.24395329999999,39.516397600000005,241
3417200,"Delaware, NJ",-75.0694355,40.89281870000001,184
3417260,"Delaware Park, NJ",-75.1882729,40.705116499999995,683
3417530,"Demarest, NJ",-73.9549208,40.9541028,5102
3417590,"Dennisville, NJ",-74.8183858,39.206554700000005,546
3417815,"Diamond Beach, NJ",-74.85286550000001,38.9592513,135
3417890,"Dividing Creek, NJ",-75.10021280000001,39.2704953,408
3418010,"Dorchester, NJ",-74.97126750000001,39.26988660000001,270
3418040,"Dorothy, NJ",-74.83197440000001,39.404336900000004,1236
3418070,"Dover, NJ",-74.5591632,40.8855999,18269
3418148,"Dover Beaches North, NJ",-74.0706565,39.9935405,1523
3418151,"Dover Beaches South, NJ",-74.0817308,39.954884299999996,1402
3418400,"Dumont, NJ",-73.99242840000001,40.9452388,18136
3418490,"Dunellen, NJ",-74.46565179999999,40.5902943,7121
3418632,"Dutch Neck, NJ",-75.2786707,39.4016604,62
3419130,"East Franklin, NJ",-74.4710733,40.4933068,8868
3419150,"East Freehold, NJ",-74.2413094,40.275751799999995,4352
3419330,"East Millstone, NJ",-74.56973509999999,40.4972232,318
3419360,"East Newark, NJ",-74.1621893,40.752011100000004,2587
3419390,"East Orange, NJ",-74.21165479999999,40.765054799999994,64381
3419490,"East Rocky Hill, NJ",-74.6180118,40.415152299999995,384
3419510,"East Rutherford, NJ",-74.0850235,40.8170966,9079
3419690,"East Vineland, NJ",-74.9057016,39.47662329999999,966
3419840,"Eatontown, NJ",-74.05412290000001,40.29162410000001,11611
3419900,"Echelon, NJ",-74.9936802,39.8472344,10291
3420020,"Edgewater, NJ",-73.9737928,40.82465,9630
3420350,"Egg Harbor City, NJ",-74.59586540000001,39.5636873,4050
3421000,"Elizabeth, NJ",-74.19350279999999,40.6663674,116487
3421120,"Ellisburg, NJ",-75.00933590000001,39.919889399999995,4339
3421240,"Elmer, NJ",-75.1745689,39.5922584,1391
3421300,"Elmwood Park, NJ",-74.11951359999999,40.904525899999996,20051
3421420,"Elwood, NJ",-74.7079213,39.5693754,800
3421450,"Emerson, NJ",-74.02324759999999,40.9749901,7899
3421473,"Encore at Monroe, NJ",-74.4670974,40.319570500000005,729
3421480,"Englewood, NJ",-73.972515,40.8911966,27812
3421510,"Englewood Cliffs, NJ",-73.9446545,40.884633799999996,5692
3421540,"English Creek, NJ",-74.65030990000001,39.378510799999994,2114
3421570,"Englishtown, NJ",-74.3595843,40.2961415,1848
3421660,"Erma, NJ",-74.891954,38.9948243,1505
3421840,"Essex Fells, NJ",-74.2762262,40.8281024,2259
3421870,"Estell Manor, NJ",-74.77513499999999,39.3539329,1673
3422440,"Fair Haven, NJ",-74.03877469999999,40.3619401,6127
3422470,"Fair Lawn, NJ",-74.11750450000001,40.93582979999999,30412
3422530,"Fairton, NJ",-75.2088447,39.373352000000004,707
3422560,"Fairview, NJ",-74.0030322,40.821110299999994,13907
3422740,"Fairview, NJ",-74.08058829999999,40.365312,3806
3422860,"Fanwood, NJ",-74.38569229999999,40.64170120000001,7802
3422890,"Far Hills, NJ",-74.6215366,40.6908929,462
3422950,"Farmingdale, NJ",-74.17008179999999,40.1983574,1038
3423250,"Fieldsboro, NJ",-74.7333548,40.135470700000006,541
3423310,"Finderne, NJ",-74.5742369,40.561278,5785
3423340,"Finesville, NJ",-75.1715425,40.6115902,426
3423610,"Flagtown, NJ",-74.691039,40.5225228,966
3423640,"Flanders, NJ",-74.7097606,40.8438928,8830
3423700,"Flemington, NJ",-74.85986940000001,40.508641499999996,4261
3423820,"Florence, NJ",-74.8087726,40.1191603,4460
3423910,"Florham Park, NJ",-74.394315,40.7759921,9689
3423940,"Folsom, NJ",-74.8431626,39.5967446,1052
3424030,"Fords, NJ",-74.3135453,40.5360359,12390
3424180,"Forked River, NJ",-74.1807568,39.8258075,5566
3424285,"Forsgate, NJ",-74.4678132,40.349284999999995,1938
3424300,"Fort Dix, NJ",-74.6110724,40.0056114,2202
3424360,"Fortescue, NJ",-75.1705205,39.2370036,189
3424420,"Fort Lee, NJ",-73.9710074,40.8506403,31471
3424930,"Franklin, NJ",-74.5886407,41.108996999999995,4652
3424965,"Franklin Center, NJ",-74.5414104,40.5315345,4161
3424990,"Franklin Lakes, NJ",-74.2056527,41.0075259,11348
3425020,"Franklin Park, NJ",-74.542041,40.4446321,12315
3425050,"Franklinville, NJ",-75.0729815,39.6180041,1641
3425200,"Freehold, NJ",-74.27588420000001,40.260219299999996,11603
3425350,"Frenchtown, NJ",-75.05284590000001,40.5305365,1108
3425770,"Garfield, NJ",-74.10825030000001,40.879797100000005,31181
3425800,"Garwood, NJ",-74.3231515,40.6513307,4440
3426010,"Germania, NJ",-74.5907656,39.5144244,313
3426070,"Gibbsboro, NJ",-74.96690699999999,39.832567100000006,2254
3426100,"Gibbstown, NJ",-75.2780816,39.8245395,3698
3426220,"Gillette, NJ",-74.45687099999999,40.6951792,2850
3426340,"Glassboro, NJ",-75.1114226,39.7000956,18649
3426520,"Glendora, NJ",-75.0672112,39.840937100000005,4751
3426550,"Glen Gardner, NJ",-74.9395206,40.700385100000005,1624
3426610,"Glen Ridge, NJ",-74.20456899999999,40.8047984,7799
3426640,"Glen Rock, NJ",-74.125202,40.9594705,12310
3426820,"Gloucester City, NJ",-75.1166923,39.8916942,11432
3426902,"Golden Triangle, NJ",-75.0388265,39.9285533,4068
3427030,"Goshen, NJ",-74.8461477,39.14810670000001,70
3427060,"Gouldtown, NJ",-75.19118990000001,39.4151686,999
3427360,"Great Meadows, NJ",-74.8965825,40.875811600000006,301
3427390,"Great Notch, NJ",-74.2086342,40.8714758,2943
3427840,"Green Knoll, NJ",-74.6145108,40.6047253,5972
3427995,"Greentree, NJ",-74.9616798,39.8986679,11351
3428020,"Green Village, NJ",-74.4483469,40.73723270000001,791
3428140,"Greenwich, NJ",-75.3443855,39.3891677,102
3428250,"Greenwich, NJ",-75.1338212,40.6849075,2756
3428380,"Grenloch, NJ",-75.05545579999999,39.7827473,874
3428470,"Griggstown, NJ",-74.59831870000001,40.43986829999999,712
3428620,"Groveville, NJ",-74.651309,40.170087,2864
3428650,"Guttenberg, NJ",-74.0045723,40.7927841,10506
3428680,"Hackensack, NJ",-74.0456981,40.8893976,42389
3428710,"Hackettstown, NJ",-74.8248771,40.8537041,8950
3428770,"Haddonfield, NJ",-75.0344134,39.8954157,11586
3428800,"Haddon Heights, NJ",-75.0659184,39.879126899999996,7477
3428920,"Hainesburg, NJ",-75.05223690000001,40.957232899999994,416
3429070,"Haledon, NJ",-74.1888673,40.9369885,8324
3429220,"Hamburg, NJ",-74.57341650000001,41.148763200000005,2808
3429370,"Hamilton Square, NJ",-74.6504805,40.2250291,12449
3429430,"Hammonton, NJ",-74.7670212,39.660779999999995,11876
3429460,"Hampton, NJ",-74.9715246,40.7045695,1210
3429520,"Hancocks Bridge, NJ",-75.4593163,39.5053082,255
3429940,"Harlingen, NJ",-74.654587,40.451505499999996,313
3430060,"Harmony, NJ",-75.13781740000002,40.7512321,346
3430150,"Harrington Park, NJ",-73.9802021,40.9916807,5016
3430210,"Harrison, NJ",-74.1529113,40.742978,15473
3430270,"Harrisonville, NJ",-75.2773093,39.685658600000004,262
3430390,"Harvey Cedars, NJ",-74.14151120000001,39.6995776,452
3430420,"Hasbrouck Heights, NJ",-74.0751822,40.86275070000001,12221
3430540,"Haworth, NJ",-73.99746999999999,40.9627374,3643
3430570,"Hawthorne, NJ",-74.15856109999999,40.956957200000005,19305
3430738,"Heathcote, NJ",-74.5776645,40.391003000000005,6367
3430810,"Heislerville, NJ",-74.9914779,39.2236593,40
3430840,"Helmetta, NJ",-74.423384,40.3784174,2277
3431110,"Hewitt, NJ",-74.3247885,41.1761963,1260
